Mark.Center_Seminary.Rd,Janneys.Ln_Seminary.Rd,Janneys.Ln_King.St.Metro,Braddock.Metro_Russell.Rd,Glebe.Rd_Russell.Rd,Glebe.Rd_Pentagon.Metro,Braddock.Metro_Cameron.Mills.Dr,Cameron.Mills.Dr_Parkfairfax,Parkfairfax_Pentagon.Metro,Van.Dorn.Metro_Whiting.St,Duke.St_Whiting.St,Duke.St_King.St.Metro,King.St.Metro_Old.Town.Circulator,Braddock.Metro_Old.Town.Circulator,King.St.Metro_NVCC,Landmark_Van.Dorn.Metro,Eisenhower_Van.Dorn.Metro,Eisenhower_King.St.Metro,Commonwealth.Ave_King.St.Metro,Commonwealth.Ave_Mt.Vernon.Ave,Mt.Vernon.Ave_Potomac.Yard.Ctr,Lee.Center_Potomac.Yard.Ctr,Van.Dorn.Metro_Yoakum.Pkwy,Beauregard.St_Yoakum.Pkwy,Beauregard.St_Pentagon.Metro,Mark.Center_Menokin.Dr,Menokin.Dr_Shirlington,Glebe.Rd_Shirlington,Glebe.Rd_Potomac.Yd.Ctr,Mark.Center_Park.Place,Park.Place_Shirlington,Temperature,Bus.Size,Y
0,0,0,0,0,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,169.624
9,9,9,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,149.12
0,0,0,0,0,0,0,0,0,7,7,7,7,7,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,221.816
8,8,8,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,180.808
0,0,0,0,0,0,0,0,0,1,1,1,9,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,167.76
0,0,0,0,0,0,0,0,0,2,2,2,4,4,2,2,2,2,2,2,2,7,0,0,0,0,0,0,0,0,0,1,-1,225.544
0,0,0,0,0,0,0,0,0,3,3,3,7,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,164.032
7,7,7,0,0,0,0,0,0,4,4,4,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,186.4
9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,3,3,1,-1,173.352
0,0,0,0,0,0,0,0,0,4,4,4,4,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,137.936
0,0,0,0,0,0,0,0,0,1,1,1,7,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,123.024
9,9,9,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,171.488
0,0,0,0,0,0,0,0,0,3,3,3,7,7,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,242.32
0,0,0,0,0,0,0,0,0,7,7,7,7,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,-1,182.672
0,0,0,0,0,0,0,0,0,1,1,1,6,6,5,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,-1,171.488
0,0,0,0,0,0,0,0,0,2,2,2,6,6,4,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,-1,173.352
1,1,1,0,0,0,0,0,0,1,1,1,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,-1,201.312
0,0,0,0,0,0,0,0,0,3,3,3,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,206.904
0,0,0,0,0,0,0,0,0,6,6,6,6,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,182.672
9,9,9,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,186.4
1,1,1,0,0,0,0,0,0,3,3,3,6,6,3,2,2,2,0,0,0,0,0,0,0,0,0,2,2,2,2,1,-1,292.648
9,9,9,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,171.488
5,5,5,0,0,0,0,0,0,4,4,4,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,165.896
0,0,0,0,0,0,0,0,0,1,1,1,7,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,266.552
9,9,9,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,221.816
0,0,0,0,0,0,0,0,0,2,2,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,154.712
0,0,0,3,3,3,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,-1,294.512
0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,124.888
0,0,0,0,0,0,0,0,0,1,1,1,7,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,154.712
0,0,0,0,0,0,0,0,0,1,1,1,7,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,300.104
3,3,3,0,0,0,0,0,0,1,1,1,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,184.536
11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,100.656
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,-1,389.576
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,-1,255.368
6,6,6,0,0,0,0,0,0,1,1,1,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,-1,421.264
9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,143.528
0,0,0,0,0,0,0,0,0,1,1,1,5,5,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,-1,303.832
6,6,6,0,0,0,0,0,0,4,4,4,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,-1,395.168
6,6,6,0,0,0,0,0,0,4,4,4,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,387.712
0,0,0,0,0,0,0,0,0,2,2,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,96.928
0,0,0,0,0,0,0,0,0,2,2,2,4,4,2,4,4,4,2,2,2,1,0,0,0,0,0,2,2,2,2,1,-1,404.488
1,1,1,0,0,0,0,0,0,1,1,1,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,-1,175.216
0,0,0,0,0,0,0,0,0,5,5,5,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,337.384
0,0,0,3,3,3,0,0,0,2,2,2,4,4,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,-1,169.624
0,0,0,0,0,0,0,0,0,3,3,3,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,307.56
1,1,1,0,0,0,0,0,0,1,1,1,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,-1,219.952
9,9,9,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,-1,328.064
0,0,0,0,0,0,0,0,0,6,6,6,6,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,180.808
9,9,9,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,216.224
1,1,1,0,0,0,0,0,0,3,3,3,6,6,3,2,2,2,0,0,0,0,0,0,0,0,0,2,2,2,2,1,-1,236.728
9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,96.928
0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,85.744
0,0,0,0,0,0,0,0,0,1,1,1,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,147.256
5,5,5,0,0,0,0,0,0,1,1,1,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,197.584
9,9,9,0,0,0,0,0,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,186.4
9,9,9,0,0,0,0,0,0,1,1,1,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,212.496
6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,61.512
0,0,0,0,0,0,0,0,0,1,1,1,9,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,259.096
6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,61.512
9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,104.384
9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,68.968
0,0,0,0,0,0,0,0,0,3,3,3,7,7,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,164.032
0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,82.016
0,0,0,0,0,0,0,0,0,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,91.336
6,6,6,1,1,1,0,0,0,1,1,1,4,4,3,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,1,-1,266.552
0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,2,2,2,4,0,0,0,0,0,0,0,0,0,1,-1,225.544
0,0,0,0,0,0,0,0,0,7,7,7,7,7,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,214.36
0,0,0,0,0,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,186.4
10,10,10,0,0,0,0,0,0,1,1,1,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,-1,246.048
13,13,13,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,201.312
13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,1,1,3,3,2,2,1,-1,227.408
6,6,6,0,0,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,169.624
0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,1,-1,149.12
0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,85.744
0,0,0,3,3,3,0,0,0,1,1,1,7,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,180.808
6,6,6,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,169.624
0,0,0,0,0,0,0,0,0,4,4,4,8,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,180.808
9,9,9,2,2,2,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,206.904
9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,98.792
0,0,0,0,0,0,0,0,0,3,3,3,7,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,186.4
0,0,0,0,0,0,0,0,0,2,2,2,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,67.104
0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,150.984
9,9,9,0,0,0,0,0,0,1,1,1,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,158.44
0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,-1,279.6
0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,44.736
